precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL PATRIOȚILOR-voturi","ALIANȚA AUR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","GHEORGHE VLAD-DAN-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi"
26,MARAMUREŞ,"ŞCOALA GENERALĂ",311,DUMBRĂVIŢA,108035,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 18:51:32",552,552,0,394,387,0,7,600,206,370,24,8,5,2,1,3,3,30,4,3,55,1,22,4,215,7,7
26,MARAMUREŞ,"ŞCOALA GENERALĂ",314,DUMBRĂVIŢA,108035,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:53:44",484,484,0,286,278,0,8,500,214,277,9,3,3,3,1,2,3,17,1,4,32,1,11,1,189,4,2
26,MARAMUREŞ,"ŞCOALA GENERALĂ",193,"ORAŞ TÂRGU LĂPUŞ",106817,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:47:54",769,769,0,416,410,0,6,780,364,411,5,4,1,0,1,0,3,3,1,2,26,1,11,277,72,2,7
26,MARAMUREŞ,"ŞCOALA GENERALĂ",323,GIULEŞTI,108151,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:52:46",387,387,0,284,258,0,26,400,116,269,15,2,2,0,0,0,0,16,6,1,36,1,4,1,194,1,5
26,MARAMUREŞ,"ŞCOALA GENERALĂ",192,"ORAŞ TÂRGU LĂPUŞ",106817,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:34:29",162,162,0,105,99,0,6,200,95,105,0,1,0,2,0,0,1,3,0,0,29,0,3,4,55,6,1
26,MARAMUREŞ,"ŞCOALA GENERALĂ",315,DUMBRĂVIŢA,108035,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:51:21",428,428,0,256,247,0,9,500,244,247,7,10,1,3,0,2,9,18,3,2,49,0,5,8,124,6,7
26,MARAMUREŞ,"ŞCOALA GENERALĂ",312,DUMBRĂVIŢA,108035,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:14:19",785,785,0,551,511,0,40,900,349,526,25,9,5,2,3,4,8,49,3,3,86,3,18,3,316,10,4
26,MARAMUREŞ,"ŞCOALA GENERALĂ",260,"BOIU MARE",107430,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:21:57",53,53,0,44,36,0,8,100,56,43,1,0,0,0,0,0,1,0,0,0,5,1,0,2,34,0,0
26,MARAMUREŞ,"ŞCOALA GENERALĂ",338,"MIREŞU MARE",108268,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:25:20",745,745,0,521,510,0,11,796,275,481,40,8,2,0,0,3,12,20,3,4,73,2,8,2,334,6,4
26,MARAMUREŞ,"ŞCOALA GENERALĂ",191,"ORAŞ TÂRGU LĂPUŞ",106817,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:08:54",391,391,0,260,253,0,7,402,141,242,18,2,1,0,1,0,2,5,2,4,52,3,5,4,146,8,7
26,MARAMUREŞ,"ŞCOALA GENERALÃ",301,COROIENI,107868,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:28:19",417,417,0,306,297,0,9,500,194,289,17,3,4,0,0,1,7,64,4,0,37,2,19,2,131,8,7
26,MARAMUREŞ,"ȘCOALA GENERALĂ",433,"VALEA CHIOARULUI",109354,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:10:20",283,283,0,242,202,0,40,300,58,226,16,3,2,2,2,0,8,8,3,2,31,0,4,1,156,3,1
26,MARAMUREŞ,"ȘCOALA GENERALĂ",171,"ORAŞ ŞOMCUTA MARE",109176,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:04:03",191,191,0,162,149,0,13,200,38,152,10,1,0,0,0,0,0,6,4,0,9,1,1,2,126,2,0
26,MARAMUREŞ,"ȘCOALA GENERALĂ",411,STRÂMTURA,109005,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 23:02:37",498,498,0,256,251,0,5,500,244,204,52,0,1,1,1,0,1,17,0,1,52,0,2,5,120,3,0
26,MARAMUREŞ,"ȘCOALA GENERALĂ",172,"ORAŞ ŞOMCUTA MARE",109176,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:50",507,507,0,350,315,0,35,600,250,329,21,6,0,0,1,0,2,25,1,2,103,4,6,2,169,5,3
26,MARAMUREŞ,"ȘCOALA GENERALĂ",326,GROŞI,106363,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:09:49",1161,1161,0,581,571,0,10,1300,719,560,21,41,5,5,3,10,16,65,3,5,102,8,23,16,212,21,25
26,MARAMUREŞ,"ȘCOALA GENERALĂ",184,"ORAŞ TĂUŢII-MĂGHERĂUŞ",106461,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:48:58",591,591,0,327,317,0,10,600,273,308,19,3,5,0,2,4,5,20,8,1,50,2,26,24,153,4,1
26,MARAMUREŞ,"ȘCOALA GENERALĂ",409,STRÂMTURA,109005,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:59:53",1597,1597,0,786,775,0,11,1722,936,708,78,7,5,2,5,1,8,16,5,6,127,5,21,11,464,12,13
26,MARAMUREŞ,"ȘCOALA GENERALĂ",349,"OARŢA DE JOS",108366,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:52:40",589,589,0,390,370,0,20,600,210,372,18,1,2,0,0,3,4,46,9,2,57,3,11,19,204,7,4
26,MARAMUREŞ,"ȘCOALA GENERALĂ",432,"VALEA CHIOARULUI",109354,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:31:38",359,359,0,327,257,0,70,393,66,295,32,4,0,0,0,0,2,7,1,0,33,0,5,0,241,2,0
26,MARAMUREŞ,"ȘCOALA GENERALĂ",325,GROŞI,106363,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:56:30",427,427,0,168,160,0,8,500,332,163,5,5,0,0,2,5,10,16,4,1,27,0,10,6,72,1,4
26,MARAMUREŞ,"ȘCOALA GENERALĂ",169,"ORAŞ ŞOMCUTA MARE",109176,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:46:55",312,312,0,204,193,0,11,400,196,191,13,1,0,0,0,0,1,8,3,1,20,0,4,1,149,2,1
26,MARAMUREŞ,"ȘCOALA GENERALĂ",412,STRÂMTURA,109005,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:54:22",405,405,0,183,177,0,6,405,222,160,23,1,1,1,0,1,2,11,0,3,29,0,7,2,95,4,3
26,MARAMUREŞ,"ŞCOALA GENERALĂ CANDELA",414,"SUCIU DE SUS",109041,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:40:11",723,723,0,394,374,0,20,800,406,358,36,7,3,3,0,4,14,38,4,2,48,5,9,5,198,14,4
26,MARAMUREŞ,"ȘCOALA GENERALĂ CU CLASELE I-IV",165,"ORAŞ ŞOMCUTA MARE",109176,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:06:46",692,692,0,334,318,0,16,800,466,317,17,7,1,1,2,2,8,24,4,4,43,0,11,15,178,3,14
26,MARAMUREŞ,"ŞCOALA GENERALĂ CU CLASELE I-IV LUJANA",381,REPEDEA,108598,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:36:56",746,746,0,342,333,0,9,800,458,314,28,1,0,2,2,2,3,9,24,4,52,2,44,3,161,3,2
26,MARAMUREŞ,"ŞCOALA GENERALĂ CU CLASEL I-IV LESPEDEA DE JOS",382,REPEDEA,108598,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:46:38",1210,1210,0,584,581,0,3,1300,716,538,46,9,2,0,4,7,14,21,15,7,168,7,72,16,186,3,7
26,MARAMUREŞ,"ŞCOALA GENERALĂ „MOCEARSCHI”",355,PETROVA,108455,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:11:44",1003,1003,0,579,566,0,13,1100,521,519,60,4,4,0,0,5,5,12,14,17,82,21,24,4,312,11,4
26,MARAMUREŞ,"ŞCOALA GENERALĂ NR. 1",152,"ORAŞ CAVNIC",106782,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:07:14",743,743,0,417,394,0,23,796,379,394,23,10,3,1,1,0,3,31,2,0,51,1,13,59,213,2,4
26,MARAMUREŞ,"ŞCOALA GENERALĂ NR. 1",159,"ORAŞ SEINI",108963,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:39:52",1740,1740,0,929,899,0,30,2000,1071,858,71,17,5,4,4,6,10,26,7,0,108,0,42,78,526,12,13
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 1",88,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:43:45",1428,1428,0,531,519,0,12,1600,1069,507,24,4,4,1,2,1,6,16,3,6,136,3,23,6,279,6,11
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 10",109,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:59:06",907,907,0,291,284,0,7,1000,709,282,9,4,2,0,1,1,4,11,4,0,56,0,11,31,146,4,7
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 10",108,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:00:22",779,779,0,284,274,0,10,800,516,270,14,9,1,1,1,0,6,12,4,3,48,3,22,41,109,3,7
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 10",107,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:11:49",1302,1302,0,473,464,0,9,1400,927,456,17,7,3,3,3,0,6,33,9,4,83,2,37,53,188,14,11
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 11",89,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:12:15",1127,1127,0,465,461,0,4,1200,735,435,30,8,3,2,1,0,5,23,4,4,101,5,15,53,195,6,10
26,MARAMUREŞ,"ŞCOALA GENERALĂ NR. 2",151,"ORAŞ CAVNIC",106782,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-14 17:07:08",1620,1620,0,978,946,0,32,1800,822,960,18,28,6,3,9,5,14,91,11,4,207,5,46,29,465,19,18
26,MARAMUREŞ,"ŞCOALA GENERALĂ NR.2",391,RUSCOVA,108696,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:34:01",1114,1114,0,388,381,0,7,1200,812,353,35,2,4,2,1,0,9,25,10,0,68,1,39,0,184,3,5
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 2",167,"ORAŞ ŞOMCUTA MARE",109176,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:23:57",841,841,0,528,516,0,12,900,372,203,325,2,2,2,0,1,1,1,5,7,26,2,24,8,120,2,0
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 2",100,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:22:14",1374,1374,0,561,545,0,16,1600,1039,535,26,29,4,4,1,1,6,42,4,1,79,3,15,129,196,7,14
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 5",116,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:46:50",1388,1388,0,539,527,0,12,1600,1061,516,23,2,4,6,1,1,13,30,2,2,118,6,36,14,256,15,10
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 5",115,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:15:01",1274,1274,0,525,515,0,10,1400,875,510,15,4,8,0,1,0,9,23,6,11,108,2,36,17,259,8,18
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 6",106,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:00:44",1834,1834,0,688,681,0,7,2002,1314,661,27,10,7,4,7,7,12,24,7,3,179,2,42,63,250,19,25
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 7",117,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:11:21",794,794,0,294,288,0,6,900,606,280,14,1,1,0,1,0,3,4,2,2,70,1,16,3,162,7,7
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 8",87,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:20:27",1063,1063,0,431,420,0,11,1100,669,398,33,2,1,0,0,0,3,5,9,1,88,0,26,6,244,6,7
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 9",103,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:05:00",1085,1085,0,356,348,0,8,1200,844,344,12,11,5,1,1,1,9,23,1,3,47,1,25,58,143,9,6
26,MARAMUREŞ,"ȘCOALA GENERALĂ NR. 9",102,"MUNICIPIUL SIGHETU MARMAŢIEI",106559,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:51:05",1160,1160,0,464,442,0,22,1299,835,456,8,19,2,1,3,3,11,43,0,3,77,1,38,61,173,11,10
26,MARAMUREŞ,"ŞCOALA GENERALĂ „SUSANI”",356,PETROVA,108455,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:31:13",936,936,0,568,541,0,27,1000,432,488,80,4,3,3,1,1,5,8,6,7,96,15,24,3,302,6,4
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ",250,BISTRA,107270,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:32:23",1174,1174,0,652,646,0,6,1300,648,576,76,7,0,1,0,0,11,5,2,2,89,3,19,5,415,8,9
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",126,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:52",514,514,0,284,281,0,3,600,316,269,15,10,3,5,0,1,2,37,4,2,56,3,10,4,123,5,4
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",122,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:38:39",1569,1569,0,541,532,0,9,1700,1159,520,21,16,1,4,1,6,12,25,3,4,102,21,40,49,212,11,13
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",123,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:57:01",1465,1465,0,614,603,0,11,1600,986,593,21,27,0,3,1,12,9,53,2,4,100,21,17,83,225,21,15
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",369,RECEA,106407,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:07:20",1399,1399,0,922,892,0,30,1500,578,887,35,41,9,7,11,8,26,83,8,4,147,17,22,16,420,43,25
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",329,IEUD,108204,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:31:22",1543,1543,0,639,611,0,28,1700,1061,594,45,4,1,0,1,0,6,35,7,2,72,3,29,2,414,14,4
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",367,RECEA,106407,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:56:41",1298,1298,0,855,825,0,30,1400,545,823,32,21,6,4,2,3,12,72,14,3,147,3,18,114,381,10,13
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",407,SĂPÂNŢA,108945,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:21:26",1355,1355,0,860,814,0,46,1500,640,821,27,4,3,0,1,2,16,23,7,6,179,8,37,3,522,4,6
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",330,IEUD,108204,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 11:16:46",1591,1591,0,673,660,0,13,1800,1127,645,28,3,3,2,3,0,8,55,3,6,70,6,32,2,439,7,6
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",408,SĂPÂNŢA,108945,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:39:36",1299,1299,0,808,764,0,44,1400,592,770,38,10,3,2,1,0,5,28,8,8,127,7,25,4,523,11,8
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ",206,"ORAŞ ULMENI",109265,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:39:35",1278,1278,0,909,854,0,55,1400,491,866,43,7,2,0,0,1,6,15,7,1,4,10,17,3,786,1,6
26,MARAMUREŞ,"ȘCOALĂ GIMNAZIALĂ",365,RECEA,106407,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:53:57",1081,1081,0,717,685,0,32,1200,483,687,30,27,3,1,7,2,15,52,9,7,158,24,38,8,310,12,14
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",24,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:04:50",1435,1435,0,611,585,0,26,1600,989,596,15,33,15,5,9,9,16,82,6,5,92,6,25,51,204,18,20
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IOAN CUZA”",23,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:06:54",1323,1323,0,580,514,0,66,1500,920,543,29,32,6,4,5,6,12,92,4,4,78,5,15,47,172,32,29
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IVASIUC”",38,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:35:08",1341,1341,0,574,562,0,12,1517,943,565,8,43,1,4,2,16,14,116,1,5,101,8,16,15,187,17,19
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ALEXANDRU IVASIUC”",37,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:34:02",1343,1343,0,484,467,0,17,1500,1016,459,8,18,3,4,4,11,15,76,0,4,74,5,29,22,162,12,20
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",13,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:41",1364,1363,1,659,624,1,34,1400,741,638,21,53,2,1,1,17,25,104,5,5,81,5,21,80,173,16,49
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",12,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:03:12",909,909,0,433,419,0,14,1000,581,411,8,26,4,4,1,9,12,54,3,5,51,8,8,57,129,15,25
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",11,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:28:21",1030,1030,0,457,450,0,7,1100,643,447,10,42,2,2,1,8,5,68,5,2,53,6,9,57,155,8,24
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „AVRAM IANCU”",10,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:39:48",939,939,0,400,392,0,8,1000,600,387,13,31,2,3,6,10,14,84,1,1,38,5,11,46,106,10,19
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ CU CLASELE I-VIII",444,"VIŞEU DE JOS",109504,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:49:32",1256,1256,0,672,650,0,22,1400,728,618,54,17,2,2,0,3,6,22,4,4,86,15,17,1,416,13,10
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DIMITRIE CANTEMIR”",39,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:07:12",1359,1359,0,575,554,0,21,1500,925,564,11,38,3,3,2,13,26,90,4,7,72,9,18,26,205,10,38
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DIMITRIE CANTEMIR”",40,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 10:44:24",1328,1328,0,508,489,0,19,1500,992,490,18,29,4,4,4,15,13,69,3,7,81,6,14,29,173,20,19
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DIMITRIE CANTEMIR”",41,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 21:21:49",1427,1427,0,539,534,0,5,1600,1061,529,10,32,7,2,6,8,14,72,5,6,75,7,19,32,205,23,16
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „DRAGOȘ VODĂ”",346,MOISEI,108348,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:57:08",1352,1352,0,710,691,0,19,1500,790,655,55,15,1,2,1,3,5,27,15,5,123,3,27,2,401,12,13
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „DRAGOȘ VODĂ”",347,MOISEI,108348,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:02:05",951,951,0,493,472,0,21,1000,507,457,36,4,4,1,0,7,3,25,6,4,73,7,34,2,258,19,10
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DR. VICTOR BABEȘ”",3,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:12:27",1688,1688,0,830,797,0,33,1812,982,808,22,63,8,7,3,15,27,125,8,10,108,13,33,66,275,26,21
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „DR. VICTOR BABEȘ”",4,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:17:12",1812,1812,0,859,831,0,28,1900,1041,835,24,51,8,7,3,14,20,152,3,9,118,18,19,80,276,27,30
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „GEORGE COȘBUC”",16,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:19:38",1109,1109,0,505,478,0,27,1200,697,488,15,35,3,6,2,5,9,65,2,4,55,4,20,97,139,24,18
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „GEORGE COȘBUC”",17,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:27:33",1025,1025,0,432,416,0,16,1100,668,408,24,34,3,2,1,5,17,67,4,6,41,4,14,60,123,9,18
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „GHEORGHE LUPAN”",324,GROŞI,106363,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:52:48",1510,1510,0,882,852,0,30,1600,718,857,25,47,5,3,3,14,32,83,4,2,131,5,29,13,432,24,30
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN HOREA”",344,MOISEI,108348,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:23:40",1600,1600,0,889,872,0,17,1800,911,849,40,11,3,0,1,0,6,17,16,9,147,21,46,11,536,6,19
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN SLAVICI”",127,"ORAŞ BAIA SPRIE",106684,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:13:21",991,991,0,551,541,0,10,1100,549,538,13,50,8,2,9,11,18,40,5,2,83,7,26,9,245,17,6
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN SLAVICI”",128,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:40:28",1276,1276,0,638,522,0,116,1400,762,592,46,9,6,6,2,15,10,63,8,4,116,37,29,42,213,11,21
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „IOAN SLAVICI”",129,"ORAŞ BAIA SPRIE",106684,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:36:49",1266,1266,0,674,571,0,103,1400,726,641,33,23,4,7,5,5,20,66,9,4,118,43,31,28,242,17,19
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ION LUCA CARAGIALE”",32,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:37:12",831,831,0,323,311,0,12,929,606,317,6,17,3,6,1,9,8,46,3,0,40,7,16,28,107,12,14
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ION LUCA CARAGIALE”",34,"MUNICIPIUL BAIA MARE",106318,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:01:27",1134,1134,0,427,410,0,17,1300,873,406,21,12,2,4,4,6,9,46,5,6,71,4,42,25,155,11,4
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „ION LUCA CARAGIALE”",33,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:32:43",1277,1277,0,492,480,0,12,1400,908,463,29,29,5,2,4,12,15,72,5,7,60,7,24,56,131,12,22
26,MARAMUREŞ,"ŞCOALA GIMNAZIALA ”ION POPESCU DE COAȘ”",281,COAŞ,179837,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:27:45",1169,1169,0,925,869,0,56,1201,276,893,32,12,3,3,6,0,17,71,1,6,177,6,36,7,516,18,14
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „KOS KAROLY”",205,"ORAŞ ULMENI",109265,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:31:39",677,677,0,476,428,0,48,700,224,472,4,1,0,0,1,0,0,2,0,0,7,1,1,419,36,4,0
26,MARAMUREŞ,"ŞCOALA GIMNAZIALĂ „LAURENŢIU ULICI”",383,"RONA DE JOS",108614,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:12:34",1651,1651,0,1062,1053,0,9,1800,738,1008,54,2,2,1,1,3,2,29,18,3,219,4,65,2,639,14,4
26,MARAMUREŞ,"ȘCOALA GIMNAZIALĂ „LUCIAN BLAGA”",67,"MUNICIPIUL BAIA MARE",106318,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:24:29",1676,1676,0,835,818,0,17,1800,965,802,33,69,8,2,4,14,8,131,4,8,106,9,17,106,265,24,27
